bidder_id,outcome,nb0fCountry,nb0fIP,nb0fURL,nb0fDevice,nb0fAuction,nb0fBids,nb0fMerch,nb0fPayAcc,nb0fAdress,nb0fUniqueCountry,nb0fUniqueIP,nb0fUniqueURL,nb0fUniqueDevice,nb0fUniqueAuction,nb0fUniqueBids,nb0fUniqueMerch,nb0fUniquePayAcc,nb0fUniqueAdress,jewelry,furniture,home goods,mobile,sporting goods,office equipment,computers,books and music,clothing,auto parts,nb0fBidsOnSelf,meanBidsPerAuction,stdBidsPerAuction,meanBidsPerCountry,stdBidsPerCountry,meanBidsPerDevice,stdBidsPerDevice
76ed824b414b5e690ff82e7cd2f5be52256my,0.0,10177,10177,10177,10177,10177,10177,10177,1,1,38,460,28,289,175,10177,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.15428571428571,160.20968362049777,267.8157894736842,1615.4717636663956,35.21453287197232,141.05698093818563
e59ca537cb8df3053bdd555bc987b4a7c7m4e,0.0,8,8,8,8,8,8,8,1,1,2,4,2,3,4,8,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,4.0,2.8284271247461903,2.6666666666666665,2.886751345948129
78830493a121b8b6917d246ec73ccb4anwocl,0.0,1684,1684,1684,1684,1684,1684,1684,1,1,1,1,1,1,13,1684,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,129.53846153846155,98.26970996922651,1684.0,0.0,1684.0,0.0
76f17ce227e593aeff456fed46e36c83a3j72,0.0,3379,3379,3379,3379,3379,3379,3379,1,1,64,2520,1506,348,252,3379,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.408730158730158,43.5201515256936,52.796875,347.92204836157066,9.709770114942529,29.609255834466982
af33d5277890ef0b5f55fbbf400441c9hdehk,0.0,10,10,10,10,10,10,10,1,1,3,7,1,5,9,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1111111111111112,0.33333333333333337,3.3333333333333335,4.041451884327381,2.0,1.224744871391589
6bdb40330295fb3abd4647808c319d29pb29n,1.0,2275,2275,2275,2275,2275,2275,2275,1,1,1,1484,755,249,7,2275,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,325.0,844.9009803915881,2275.0,0.0,9.136546184738956,37.81306724073165
64f6b099082e4fb2e8da7ba4ae9abdead2cej,0.0,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,2.0,0.0,1.0,0.0
078e06b3288cf8f18ab7ed44b245fc56nbyfv,0.0,41,41,41,41,41,41,41,1,1,4,14,2,8,22,41,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.8636363636363635,0.9902118361842988,10.25,10.56330125166055,5.125,4.793969425970806
429b876aa7e2d6741ddf322685363ccchue2v,0.0,10,10,10,10,10,10,10,1,1,2,9,2,6,10,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,5.0,5.656854249492381,1.6666666666666667,1.632993161855452
81392b54fee8e50ec74efb27cf0de8e32fdm5,0.0,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,3.0,0.0,1.0,0.0
1d4eaaacb6127c43c1c007331cac135bpib3m,0.0,29,29,29,29,29,29,29,1,1,9,28,16,23,26,29,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1153846153846154,0.3258125936084212,3.2222222222222223,4.549114687985394,1.2608695652173914,0.540823555863717
4694d67c21e9a2edd614e717aa3f4dd2e0w93,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
b1863365ae232a316eb946ba56a29415m0gdz,1.0,5329,5329,5329,5329,5329,5329,5329,1,1,29,2982,845,240,114,5329,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,46.74561403508772,119.51989588167538,183.75862068965517,957.4876595688328,22.204166666666666,200.16352097475104
036a4050a5dd65e70f0f613ec2e38a74re026,0.0,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,1.0,0.0
46f1d7df0a8ffcc10c3de0dad8979cabgr9ig,0.0,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0
74a35c4376559c911fdb5e9cfb78c5e4btqew,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
1275d8a6a3b2ae9d24b50997397c254cpuuzv,0.0,642,643,643,643,643,643,643,1,1,38,369,554,140,170,643,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7823529411764705,5.527203867833074,16.894736842105264,43.9100982498019,4.5928571428571425,8.326862509974607
e76057d8bcdbb3d2f935c30849a17e4d7ordt,0.0,5,5,5,5,5,5,5,1,1,2,3,1,1,2,5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.5,2.1213203435596424,2.5,2.1213203435596424,5.0,0.0
679fe2a21415aa98a3cfb88abd0507edzjpsw,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
0918eedd8324da06abe5600f058480dc75nfo,0.0,21,21,21,21,21,21,21,1,1,7,19,9,14,4,21,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.25,8.5,3.0,3.605551275463989,1.5,0.8548504142651103
6f07ce71625a0c57aa5c0c05071cba164jmba,0.0,5,5,5,5,5,5,5,1,1,1,4,4,3,5,5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,5.0,0.0,1.6666666666666667,1.1547005383792517
353d05bfefe1dd96d3335575ddadf310rgnrr,0.0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0
ce7d34398a6d6011bcd96ff0aa82b6674hxzl,0.0,7,7,7,7,7,7,7,1,1,5,7,3,4,6,7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1666666666666667,0.408248290463863,1.4,0.5477225575051661,1.75,1.5
c277151116ce38d8245f9f2308807af8t4nnj,1.0,4155,4184,4184,4184,4184,4184,4184,1,1,106,2629,2427,430,399,4184,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.486215538847118,129.0633796446149,39.198113207547166,175.68339595833672,9.730232558139535,23.965238373432502
00cc97158e6f4cb8eac3c0075918b7ffi5k8o,0.0,3,3,3,3,3,3,3,1,1,2,3,1,3,3,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.5,0.7071067811865476,1.0,0.0
0f3ee77a46dd5a09ad20b7c3e54ec614sbpvb,1.0,137,137,137,137,137,137,137,1,1,12,76,95,50,72,137,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.9027777777777777,1.5578942290139575,11.416666666666666,15.979864223642847,2.74,2.5055855969560237
1a09feff347553a2577983d7c742e3d6l2hfo,0.0,43,43,43,43,43,43,43,1,1,2,2,3,2,22,43,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9545454545454546,1.4301938838683885,21.5,12.020815280171307,21.5,24.748737341529164
65435e491aa69dd9d44d70a9aeb6e847oqlty,0.0,5,5,5,5,5,5,5,1,1,4,5,4,4,5,5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.25,0.5,1.25,0.5
110d2e689da119388dcb6e235749b787ni298,0.0,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0
70739399d69a3b7ea9e72742dc728742zp9uf,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
628156f3bce703aa6bd275089c6c692499h1q,0.0,1996,2010,2010,2010,2010,2010,2010,1,1,59,1045,1126,234,393,2010,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.114503816793893,8.58122168652439,33.83050847457627,123.11350979711601,8.58974358974359,16.806218880730412
470727c18798cf0e0ecc2a0dca207cafuena7,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
cca4426ec6d64f3e73294d4d5bc9719beud37,0.0,33,33,33,33,33,33,33,1,1,7,28,10,20,27,33,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2222222222222223,0.42365927286816185,4.714285714285714,4.386125310350268,1.65,1.0399898784932577
308def7f05575db9bcb6a67207d6c1beb2cqt,0.0,63,63,63,63,63,63,63,1,1,5,41,15,28,25,63,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.52,2.0639767440550294,12.6,23.15815191244759,2.25,3.8453916623716027
ec96b5b27dc870c8f59ef11b7371b06eenaox,0.0,98,98,98,98,98,98,98,1,1,16,78,35,54,68,98,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4411764705882353,0.9831771972687064,6.125,11.949198020508879,1.8148148148148149,1.3185766207096354
0f33df2513a519a35c8b3dcf1d7c7416jjjzk,0.0,8016,8016,8016,8016,8016,8016,8016,1,1,4,5625,1404,290,112,8016,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71.57142857142857,154.8123952882254,2004.0,4004.6667776482977,27.641379310344828,84.50942707489449
fff2c070d8200e0a09150bd81452ce29ngcnv,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
39b501f37dde9b055d627394964d3260qiktx,0.0,266,266,266,266,266,266,266,1,1,20,195,114,89,125,266,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.128,1.777892917418382,13.3,31.62793568650148,2.9887640449438204,4.909393551750082
d110111b8700f290b5d03a0e243fe375r3woe,0.0,51,51,51,51,51,51,51,1,1,1,25,33,28,33,51,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5454545454545454,0.9045340337332911,51.0,0.0,1.8214285714285714,1.7649587431663571
7f3516b1bd7e5571ab964ba0affe9302brn6q,0.0,4,4,4,4,4,4,4,1,1,2,4,2,2,4,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,1.4142135623730951,2.0,1.4142135623730951
dbdb69d0032b0a251469107dd565b6c7irr4a,0.0,6,6,6,6,6,6,6,1,1,2,6,5,5,2,6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,2.8284271247461903,3.0,2.8284271247461903,1.2,0.4472135954999579
e5bde35da4abebe4fdb37a3c65124a57ff4vo,0.0,34,34,34,34,34,34,34,1,1,7,32,1,20,15,34,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.2666666666666666,2.2509257354845507,4.857142857142857,5.367450401216932,1.7,1.1742858972247996
37ea72c53cc50112ced4f88810f1b38euoz4r,0.0,42,42,42,42,42,42,42,1,1,1,35,23,18,19,42,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.210526315789474,1.5839103288458478,42.0,0.0,2.3333333333333335,2.6346112560657278
de4388600d997803223748e48bfc7b16ggyrh,0.0,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,2.0,0.0
91b8febfd1f556c06838992814e7653cr119e,0.0,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,2.0,0.0
cefd0ed907595de146c91e6c26b8ad658ilo9,0.0,14,14,14,14,14,14,14,1,1,1,7,6,5,7,14,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.23606797749979,14.0,0.0,2.8,1.6431676725154984
069d251f2fc19102924468ab38349d5eou7ab,0.0,13,13,13,13,13,13,13,1,1,1,8,2,3,10,13,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3,0.48304589153964794,13.0,0.0,4.333333333333333,5.773502691896258
44bc1c87245aac66d176620f6ac9611ddbcil,0.0,33,33,33,33,33,33,33,1,1,4,32,27,26,24,33,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.375,0.7109393663377318,8.25,10.719919153924002,1.2692307692307692,0.5334935656738368
7a0b445f462d05606bf6ea07e2ab96ec1a4kx,0.0,4,4,4,4,4,4,4,1,1,2,3,4,2,1,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,,2.0,0.0,2.0,1.4142135623730951
d588f4c51e67a340d1991a8130ee0b56hy0r0,0.0,14171,14171,14171,14171,14171,14171,14171,1,1,115,5982,7521,846,232,14171,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61.081896551724135,294.1157960549353,123.22608695652174,313.8514024538891,16.750591016548462,76.20803336107463
3144ea2711bef53de88d89d71acd16c5q0bzh,0.0,165,165,165,165,165,165,165,1,1,9,138,76,71,82,165,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0121951219512195,1.6959931169717097,18.333333333333332,49.01530373260988,2.323943661971831,3.241580954178834
762046a235e00ec6521ba71aaa1450c28ijkz,0.0,239,239,239,239,239,239,239,1,1,9,12,12,11,26,239,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.192307692307692,15.551255205337556,26.555555555555557,61.12305438848568,21.727272727272727,55.57173905698994
40f2eaf03624a31952397644f1b79a6fvtfjf,0.0,153,153,153,153,153,153,153,1,1,28,146,1,1,50,153,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.06,2.852925458800035,5.464285714285714,7.249429826147211,153.0,0.0
ae9e482a7f4a625a878c6ee0eb4dcd01dkm6d,0.0,125,125,125,125,125,125,125,1,1,23,103,2,62,94,125,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3297872340425532,0.6115078819833406,5.434782608695652,13.780177090023592,2.0161290322580645,2.0121918192617634
535ed161b4c9960a71ccd53128df4766ddyq6,1.0,2595,2595,2595,2595,2595,2595,2595,1,1,1,1,1,1,12,2595,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,216.25,225.41360973673585,2595.0,0.0,2595.0,0.0
cf06ff5f520b14d1f9f1cf5a7ff34982bj4md,0.0,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0
3ef2325f8b68e1c030547a2a54ea6b98zwa2w,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
90953913d629a03e27590d0d0f64456601ktd,0.0,20,20,20,20,20,20,20,1,1,6,16,3,16,11,20,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.8181818181818181,1.5374122295716144,3.3333333333333335,5.715476066494083,1.25,0.6831300510639732
f3d3c913b225bc6cdb98c60f0936f7cbj8k3a,0.0,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,2.0,0.0
53856dce9187b16f2cf5e4e58f5d0397h7tz6,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
eeb7e43d894af9161f84692f2bf9570fdryzr,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
a46046f129f3526547aca680877fd8c7e6tfc,0.0,3,3,3,3,3,3,3,1,1,1,3,2,2,1,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,,3.0,0.0,1.5,0.7071067811865476
74582963d3774699f4215df7f2d17c1b6b4pn,0.0,8,8,8,8,8,8,8,1,1,4,8,7,8,8,8,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,2.0,1.0,0.0
a6230fdfd4879433e36a76d53440f426c7a7a,0.0,211,211,211,211,211,211,211,1,1,29,177,101,85,42,211,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.023809523809524,24.50434316430567,7.275862068965517,24.4918303459456,2.4823529411764707,2.7886323867149105
2c449b1bbbd5f8d9bcc1159b7bd3caa32jhtp,0.0,68,68,68,68,68,68,68,1,1,18,64,50,36,39,68,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7435897435897436,2.19710274198532,3.7777777777777777,6.236095644623236,1.8888888888888888,2.339447770952768
6c8ffec692e88d81e1b18d47818abb04v6llr,0.0,84319,84319,84319,84319,84319,84319,84319,1,1,125,27560,13416,1610,963,84319,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.55867082035306,367.0704405866709,674.552,1989.8096134247169,52.37204968944099,487.7998079823792
c843f90bae7231af13dd0e064a469704drz2x,0.0,17,17,17,17,17,17,17,1,1,3,14,7,5,11,17,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5454545454545454,0.6875516509523286,5.666666666666667,1.5275252316519465,3.4,2.5099800796022267
13812c0d2c8c474bd62481d932407687o26kg,0.0,59,59,59,59,59,59,59,1,1,12,46,11,39,37,59,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5945945945945945,1.4232095859449252,4.916666666666667,9.699656351300975,1.5128205128205128,1.12089707663561
77b7daafef906aa3f941992bcf94dd69zxk2p,0.0,81,81,81,81,81,81,81,1,1,29,67,43,57,34,81,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3823529411764706,2.269891278698674,2.793103448275862,2.8332125928103444,1.4210526315789473,0.9810229431759452
6c6c3559c5f656c71348f7cadf29bb12okgl1,0.0,17,17,17,17,17,17,17,1,1,9,16,15,15,15,17,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1333333333333333,0.3518657752744984,1.8888888888888888,1.1666666666666665,1.1333333333333333,0.35186577527449836
283987b9f1ffd4514757483ee1f01351xd678,0.0,276,276,276,276,276,276,276,1,1,25,189,126,111,99,276,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.787878787878788,3.12747119359881,11.04,25.178496116064334,2.4864864864864864,3.19904776986944
76c85d6bf559bc0323bbe1639d233e88nxy36,0.0,6331,6331,6331,6331,6331,6331,6331,1,1,50,4079,2532,415,364,6331,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.392857142857142,92.7625129326947,126.62,781.0628261333057,15.255421686746988,84.66696515554484
3dbb502d9d6f89b26f62cc804df54dcandhp0,0.0,229,229,229,229,229,229,229,1,1,6,172,105,76,52,229,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.403846153846154,5.622990675141656,38.166666666666664,90.55035431552251,3.013157894736842,3.4736855396063375
c780bc2dc7ab83d5e5c85dd13f0f7fdecfxjq,1.0,1317,1317,1317,1317,1317,1317,1317,1,1,37,1019,622,218,172,1317,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.656976744186046,18.83519811104987,35.5945945945946,194.92269970134015,6.041284403669724,13.19730255226684
17dbe14676cd3a3cb8a7edb438622f7fv2scv,0.0,34,36,36,36,36,36,36,1,1,7,28,10,20,5,36,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.2,10.825894882179487,4.857142857142857,10.205040771249136,1.8,1.7044832524535807
583ce05b5add00d9e7e5dcefb3c436f26d7c2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5c32e357936f8977277d9b23d8f09f34v41wt,0.0,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,2.0,0.0
43c76d050c9d2509d85c9dc2b1a1dba4zb3qt,0.0,164,164,164,164,164,164,164,1,1,12,132,121,72,78,164,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.1025641025641026,2.9567872332298015,13.666666666666666,30.380416339637236,2.2777777777777777,2.3390272579219835
4731be79b5c7e894dabe5986e747b97bd6yxh,0.0,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0
4ef4b3e5727dc85f18aaf00ff9a1e936qyhp6,1.0,2058,2058,2058,2058,2058,2058,2058,1,1,32,1565,10,2,150,2058,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.72,31.660769025751936,64.3125,183.0225506112787,1029.0,828.7291475506337
96dccfc370343f6871dc478d5b2fc3ffx95d3,0.0,423,423,423,423,423,423,423,1,1,39,230,217,124,82,423,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.158536585365853,14.403762807584807,10.846153846153847,27.387606168847967,3.411290322580645,8.180893958719185
a116e727a3dc0b69f5e7ae14d0ab40d44breq,0.0,20,20,20,20,20,20,20,1,1,4,17,12,11,11,20,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.8181818181818181,1.8340219092574561,5.0,6.0553007081949835,1.8181818181818181,0.9816498172140428
437ac1b8d08c3b328924aad097a3dcdey2m1k,0.0,317,318,318,318,318,318,318,1,1,39,245,42,112,103,318,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.087378640776699,4.822550777574503,8.128205128205128,26.579750392059434,2.8392857142857144,4.173173812026005
3b8320619393a6f6bf12219b61cda688k4w4e,0.0,10,10,10,10,10,10,10,1,1,3,10,3,7,9,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1111111111111112,0.33333333333333337,3.3333333333333335,2.5166114784235836,1.4285714285714286,0.7867957924694432
c615c31c87260c0d85727deff6da6667lgg33,0.0,19,19,19,19,19,19,19,1,1,6,19,6,18,8,19,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.375,3.8890872965260113,3.1666666666666665,4.02077936060494,1.0555555555555556,0.23570226039551587
56b55e6ab49a4cbe7c76a2bbca804089pjq0g,0.0,953,953,953,953,953,953,953,1,1,60,727,537,289,304,953,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.1348684210526314,4.657748572519557,15.883333333333333,40.280832665499716,3.2975778546712804,4.790183938889684
baf1aa59ebedbacea2ca418c5aa83888imys2,0.0,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,1.0,0.0
da00b16633eb706fb11d55868120cdd9so58j,0.0,85,85,85,85,85,85,85,1,1,3,6,2,1,18,85,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.722222222222222,4.908642504993623,28.333333333333332,21.73323108360405,85.0,0.0
eef111bfb93c213c174947c69b2f2b38cr2pw,0.0,169,169,169,169,169,169,169,1,1,9,91,36,58,45,169,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.7555555555555555,16.362589753286098,18.77777777777778,26.042166661866762,2.913793103448276,4.036171899902882
c910efe1f135b08acc32b2db162362033olvv,0.0,13,13,13,13,13,13,13,1,1,5,9,1,9,10,13,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3,0.48304589153964794,2.6,3.0495901363953815,1.4444444444444444,1.3333333333333337
04636b6c61c80f5325efe61183e8edb01ko20,0.0,4,4,4,4,4,4,4,1,1,1,3,3,3,4,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,4.0,0.0,1.3333333333333333,0.5773502691896257
5a6376f140f05274d6e0dc888cbeb89eukxkd,0.0,464,464,464,464,464,464,464,1,1,20,365,129,124,118,464,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.9322033898305087,3.9499622708558846,23.2,85.96547654666226,3.7419354838709675,7.578178951664189
